image_path,family,category,split,exists,opens_successfully,error,width,height,mode,file_size_bytes,brightness_mean,contrast_std,intensity_range,blank,low_pixel_contrast,sha256,difference_hash,actual_font_size,background,blur_radius,contrast_style,horizontal_shift_px,jpeg_quality,letter_spacing_px,luminance_difference,rotation_degrees,scale_factor,vertical_shift_px
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0014.png,PT Serif,serif,validation,True,True,,224,96,RGB,7406,20.6846,26.7007,251.0,False,False,d8dc3488ca516a157c116dd6b37a8225eadc17fa03f1573c7cd7dfee8f341a59,ffffffffffffffffdd37b2cf2536d166d14dcedc3b73dfffffffffffffffffff,20,dark,,strong,-7,75.0,1,220.33,-2.038,0.9503,0
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0015.png,PT Serif,serif,validation,True,True,,224,96,RGB,4047,29.6895,26.5971,230.0,False,False,aa22d605ad2684e186091406c91d8cb4ad14703ee54aa860ef652077019f787b,fffffffffffff7ef8d5972a6b0caa4caa4aa5d55bbeafdffffffffffffffffff,22,dark,,strong,3,,3,206.0,1.621,0.9451,-3
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0016.png,PT Serif,serif,validation,True,True,,224,96,RGB,4393,235.2184,25.355,205.0,False,False,dad220516fd942bc730983acbd8d889d9c969ca7301af6050f2cf62bcdb3b354,ffffffffffffffffffffbabb474da6b2aab2aab6553daec7ffbfffffffffffff,18,light,,strong,9,,3,211.0,-1.188,1.034,3
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0017.png,PT Serif,serif,validation,True,True,,224,96,RGB,3438,241.3659,23.1409,215.0,False,False,fcac506a52a89b762f98293a5dbaefc3f7a47c9551d534d40a601e609ae95a83,fffffffffffffffffdffeefb518ca95aed52adad527aafffffffffffffffffff,18,light,,strong,-4,,3,221.33,2.471,0.9824,1
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0018.png,PT Serif,serif,validation,True,True,,224,96,RGB,4135,22.3167,23.2563,217.0,False,False,98ee3cbe21516bd947567ebd606ff87fe3aef29c334ff5fef2fcdf7fcebac9ea,ffffffffffffffffff7ff4bb6f4db34ad35ad35a93a56efedfffffffffffffff,22,dark,,soft,-12,,3,168.67,1.79,1.0489,2
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0019.png,PT Serif,serif,validation,True,True,,224,96,RGB,9301,25.1496,30.9314,253.0,False,False,854848f973b8f31b20748fe307a97eb9d294afc6c230110ddecc35904e18cced,ffffffffffffff7dc6bb3554a565455ca52cdb7aefffffffffffffffffffffff,22,dark,,strong,-4,73.0,0,199.67,1.213,1.0013,-4
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0020.png,PT Serif,serif,validation,True,True,,224,96,RGB,7920,242.5471,25.2034,232.0,False,False,aa0b07871c462e1a0f2d88694b2b4df375112356746f839fff6d9b6b48bd7816,fffffffffffffffffdff7ebfa955d55a5caadd6aa357ddffffffffffffffffff,18,light,0.106,strong,2,80.0,2,212.0,-0.232,1.023,2
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0021.png,PT Serif,serif,validation,True,True,,224,96,RGB,5505,233.3383,39.483,216.0,False,False,d6dab21567db00ac0e4f09284ac62d39aa147bf907dc691f983370d049af525e,ffffffffdfe566da99a5d66552c45cb554b5922aedd6feedfffeffffffffffff,34,light,,strong,-4,,0,213.0,-1.65,1.0507,-4
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0022.png,PT Serif,serif,validation,True,True,,224,96,RGB,3619,24.6128,22.6909,234.0,False,False,b8746d17d16ea020798da4298fd09bcebc202313f06c86fcc1bea52c0018bc6a,fffffffffffffffff76f6cd7932b55d56dd54d8adefdadffffffffffffffffff,18,dark,,strong,-12,,3,207.67,2.436,0.9409,1
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0023.png,PT Serif,serif,validation,True,True,,224,96,RGB,6877,239.8518,32.3334,251.0,False,False,890e1e609056e219d36870bd7665f5659221b92d273192dc783e05aa080e057b,ffffffffffffffff5ff7a6db59279ad5da979a5552957d6ab6d5ffffffffffff,30,light,,strong,-2,83.0,1,229.67,2.187,1.0566,2
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0024.png,PT Serif,serif,validation,True,True,,224,96,RGB,4387,236.1968,19.3372,142.0,False,False,6732e8727f63aef0d95a23945867761b2be0a57b5819b6cee982c0d160dd45fc,ffffffffffffffffffff6bfed66969a53ab56bad736d9cb37befffffffffffff,23,light,,soft,-5,,2,147.67,0.223,0.9718,4
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0025.png,PT Serif,serif,validation,True,True,,224,96,RGB,4167,242.628,28.6707,227.0,False,False,0c4bb1bec8ed8dae767a7a1af99ce1d64054aeb52d05f5752826387e8594bf1e,fffffffffffffffffffffeefad98666c5abb5ad3e6d4db3bffffffffffffffff,20,light,,strong,0,,1,225.33,0.452,1.015,3
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0026.png,PT Serif,serif,validation,True,True,,224,96,RGB,4006,243.0999,21.4869,172.0,False,False,8a260b0fa55594f9554d69596f4cdeb8a4385fda72626fae85791b085173062b,fffffffffffffffffb7fbcbf6b7d6b5d0d557525fecaffffffffffffffffffff,22,light,,soft,4,,1,172.33,-0.892,0.9432,1
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0027.png,PT Serif,serif,validation,True,True,,224,96,RGB,3954,235.6117,29.2397,226.0,False,False,f889fe01bd98a08672bea835f1da65360ef650b70be5721f1e63474f48a492a4,ffffffffffffffffdfbaaedfd534d92ad32a9525aadfffbfffffffffffffffff,23,light,,strong,-12,,1,221.33,0.127,0.9539,0
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0028.png,PT Serif,serif,validation,True,True,,224,96,RGB,4860,238.4296,27.5132,219.0,False,False,31cce85e41f3bb47082db4cd223ce7d1285735dcb6a78ac7baa5fc61d327c526,fffffffffffffffffedf3d6bfada15d515d577d79a2b7fd7ffffffffffffffff,23,light,0.5,strong,4,,1,233.67,0.98,0.9538,-1
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0029.png,PT Serif,serif,validation,True,True,,224,96,RGB,6742,236.8035,24.4868,236.0,False,False,1e5834ff032462151f1d5f09bb7b33b7b7fd33c7cefce65ce39011b7ce58055f,ffffffffffffffffdfffaef55d9a564d0a4dd165ffbafffdffffffffffffffff,17,light,,strong,6,87.0,3,207.67,-2.333,1.026,-1
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0030.png,PT Serif,serif,validation,True,True,,224,96,RGB,4013,233.3177,25.819,208.0,False,False,e0e18668c6c2398d63fd2bc7e5b4c85021a8eaa872320c8a32d0112b9cc90895,ffffffffffffdfdfeff2150d96ceaacabaca5535bfdaffffffffffffffffffff,21,light,,strong,-3,,2,219.33,-0.511,0.9509,-4
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0031.png,PT Serif,serif,validation,True,True,,224,96,RGB,7747,235.7965,20.8371,175.0,False,False,aa3b7906e22449564fc171eb3f168bed3ea57de858dc6dcca3ebe0897055222c,fffffffffffffffff7dd4abe4b35b5b487aa665db9f7f7ffffffffffffffffff,22,light,,soft,4,87.0,0,153.67,-1.301,0.9634,-1
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0032.png,PT Serif,serif,validation,True,True,,224,96,RGB,4759,231.5967,27.1002,206.0,False,False,58cad7262bc4b27d46ea7d3ec233ed6f1c71c60db2f53e6aac6b12b3f2fa7179,ffffffffffff7dffef2d11d29df2ed29ada94a59f5eeeffdffffffffffffffff,22,light,,strong,-4,,1,204.67,-1.622,0.9888,-3
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0033.png,PT Serif,serif,validation,True,True,,224,96,RGB,4659,241.0361,19.4185,144.0,False,False,3870d2476d206c0b01f4fe3d6efe6aaa0fd206569dfc3c2bbb863c2a98447919,ffffffffffffffffff7f77dfed746b6b6b694b29ccfb737ceffbffffffffffff,23,light,,soft,12,,2,144.0,-2.033,1.0053,3
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0034.png,PT Serif,serif,validation,True,True,,224,96,RGB,7104,238.2601,19.1285,171.0,False,False,1cb82711e2d792c123dbed542d91828259e58acab59a8264059bc1853c039641,fffffffffffffffffddf3e67dd9ec9513ad37bd7d72affd7ffffffffffffffff,22,light,,soft,6,73.0,0,144.0,1.36,1.0211,0
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0035.png,PT Serif,serif,validation,True,True,,224,96,RGB,3820,235.2809,26.6266,201.0,False,False,fe302087b04efde223ca7e93f380c248f73d7f7e848c641acb362e7b363da3b9,ffffffffffffffffdf7faeda5725555a455e5556aaa1555effffffffffffffff,23,light,,strong,-9,,3,207.67,-2.216,0.9985,0
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0036.png,PT Serif,serif,validation,True,True,,224,96,RGB,8511,237.991,33.1134,255.0,False,False,e91f208892b118fd502b90bba9eaa4f043cf1a96f5d2f00ecdb1e898f8dced51,ffffffffffffffffe77e38b534c9c4a4b4a4351beaf6ffffffffffffffffffff,23,light,,strong,-2,78.0,0,227.33,-0.102,1.0073,-3
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0037.png,PT Serif,serif,validation,True,True,,224,96,RGB,4455,243.3524,29.1795,215.0,False,False,65735a67390bdeec0a2d4d97f7c968ff4246342ce0b28f9a5b82872e77c9b61e,fffffffffffffffff6ffdb2f64d3a69d529a4a32b77d4d9abfffffffffffffff,25,light,,strong,-6,,0,208.0,1.691,0.9658,3
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0038.png,PT Serif,serif,validation,True,True,,224,96,RGB,3654,236.036,24.2334,224.0,False,False,5ba9306c8374a545860d9cd6aef7604c0c03c1890b5a35685e12263ead13dce7,ffffffffffffffffbb564ea9b746b554a552daad7577ffffffffffffffffffff,17,light,,strong,-8,,3,226.67,0.311,1.0376,-2
data/processed/fontsense_full/images/validation/serif/PT_Serif/PT_Serif_0039.png,PT Serif,serif,validation,True,True,,224,96,RGB,7896,237.151,26.2233,183.0,False,False,6cdc089d17084e0c03add639649c2e0387df162acc458a10babfe7e2cbe2d253,ffffffffffffffffeffb1cb6eb49ecb3d28792cdcaa5755befffffffffffffff,32,light,0.256,soft,9,83.0,0,164.0,0.183,0.9791,3
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0000.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,3856,234.6088,19.3499,158.0,False,False,70d1a6603788afc560a5765ed7a853d8622568a816518ad21884017dacd08f81,fffffffffffffffffdab7b56baebd66ad66ab9d5fefefffdffffffffffffffff,22,light,,soft,-11,,1,154.67,-0.163,0.9692,-2
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0001.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,4662,237.7706,20.6293,147.0,False,False,6ed389c628981a9f6767e3e0ee1aeed44ac0b89d5b997d760a0de52f71853f56,ffffffffffffffffffff9cdb63e66bc55a535b53933196fefffbffffffffffff,22,light,,soft,-9,,1,148.0,1.025,1.0362,4
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0002.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,8115,14.9276,25.9157,250.0,False,False,360713b3904a0bcf50730f705672088aadea6aecc9513000295b21c17e3b177f,fffffffffffffffffbfbe7e7597958b2db9d57dd2d6edfffffffffffffffffff,22,dark,,soft,-11,84.0,0,190.0,-1.123,0.9866,3
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0003.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,4055,246.1349,21.1402,165.0,False,False,baceca4325ca6a1150fd9fa056afa19c7d170f92097aed85e17db83c508e9412,ffffffffffffffffffffd7b6fa6d24d6d49394926beebef7fffeffffffffffff,22,light,,soft,6,,3,163.0,1.243,0.9742,4
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0004.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,4431,237.734,21.2361,151.0,False,False,663ad5c6fae75e7b8304c5664053465dee23e688f908a55fed92817fcc640d87,fffffffffffffffffdf75749ecb6d695768a5695e97e76bfffffffffffffffff,22,light,,soft,-11,,0,145.0,-0.991,1.0494,-1
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0005.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,3845,241.8838,17.8615,161.0,False,False,9d9934711c95c77433a4f10e89ae6109c085aba12e7599d717c6c4adc8fd5026,ffffffffffffffff7fbabae5559a559a559a4a65f5daffffffffffffffffffff,17,light,,soft,-3,,3,161.0,1.368,1.0502,-4
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0006.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,7955,243.2497,32.5369,247.0,False,False,2067202f0f6ac2fc5bd69b19b5cbae25f607c06a103c5f7d242abfb216675a5a,ffffffffffffffffbb9fcce6b39daa9dd9d4a895f56bbbbfffffffffffffffff,24,light,,strong,-7,81.0,0,221.0,0.639,0.9593,-1
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0007.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,3806,243.1928,21.2141,164.0,False,False,4e15edf043f980f3ee49814028456612e6cc6d859f80a5bfb619bce26e298533,ffffffffffffffff7fafa5db5ab656a954abb2abff54ffabffffffffffffffff,23,light,,soft,-3,,3,165.0,-1.997,1.0161,-2
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0008.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,3865,235.5282,25.8687,226.0,False,False,01a92bcaa64dc973fd08cc831db14e43ee3102e7ee050be46fe17527c63df013,ffffffffffffffffffffd6f7ab69d79656b654b4abbbd7c7ffbfffffffffffff,19,light,,strong,12,,2,232.67,-1.335,0.9411,4
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0009.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,4480,242.4162,22.8769,163.0,False,False,720f919f74940566c2470ad4638c4c48e87290de2b27cee0083ddde49010befa,fffffffffffffffffefdcfdb3035746ad64656cafd356edeffffffffffffffff,24,light,,soft,-7,,1,158.0,2.303,0.9794,1
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0010.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,3965,21.3019,25.4272,237.0,False,False,2b8ef365ef8c9fc94275d77947fe75c32f7d88671106fcc59623d4133b3d8cfe,ffffffffffffffffdb77a4cf9b35d2dae2da797af6bdfffeffffffffffffffff,19,dark,0.123,strong,0,,2,224.33,-1.986,1.0289,-3
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0011.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,3898,240.6322,25.1083,214.0,False,False,ae1e0de99f9c727917036a9867301b8cb7c81cbe067ce0f9e5836bdbae6dfa00,fffffffffffffdfffe9c5963b4520cd8b556baad57ffffffffffffffffffffff,20,light,,strong,5,,2,213.0,0.705,0.9567,-4
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0012.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,4295,38.2279,22.4265,197.0,False,False,11c37616fbdf8504f0e1d5d2c5f09627198131925d7d62b12479deb2d49bd09b,fffffffffffffffff7f7ef4bb2b552b4d8abcaaacf7d3efbdfffffffffffffff,24,dark,,soft,-12,,1,164.67,-2.013,0.9436,4
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0013.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,4460,236.727,28.1581,228.0,False,False,794b42d5dbc6af8ab7b95c252859bbc946d1a054aa2e9b1e6232ee862ce5e142,fffffffffffffffff6b7696bd54564ae4ceeb31e5dffffffffffffffffffffff,21,light,,strong,5,,0,224.67,2.494,0.9442,-2
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0014.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,8070,240.1442,30.6038,251.0,False,False,ab0104ed40efda506c9c8b28c8c880dc4d085c5e21ce6d469b4828c0bc3bc7bf,ffffffffffffe77b39c6e639e3b1159a9125695bd6b5fbffffffffffffffffff,25,light,,strong,7,80.0,0,224.33,1.606,0.9442,-4
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0015.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,4808,243.9912,33.9497,225.0,False,False,7502de83b78f1470338a43f307c0e30ef6f6977e086733b9c6953480360cdf7c,ffffffffffffffffd9ff36b5ad5bad6a9ca9ad5652f7bde9fff7ffffffffffff,25,light,,strong,-1,,0,220.67,-0.841,0.9753,1
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0016.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,4849,244.7243,24.7756,164.0,False,False,5ca439a44eb3995034459fcd2bebff464b51be2309fd725019dadab383f93d56,fffffffffffffffffdffd6b5694a2934592a79ca775d8be27fdfffffffffffff,25,light,,soft,-4,,0,161.33,0.178,1.0433,2
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0017.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,3419,241.2743,23.8752,227.0,False,False,ca0347751b9c4f40287b3a537f95df160306381392c37f0e17794902c935ad0e,ffffffffffffffffffffed7ff6ea09554955cdf5b22bcdfdffffffffffffffff,19,light,,strong,-3,,3,223.33,1.667,0.9557,4
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0018.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,7361,22.7571,30.2672,253.0,False,False,6a0308cdadd0bc1424474cf48d49327644cc2af5e85ae5e574e928af9aa6cb91,ffffffffffffffffffbf687cb78b69ab699949ab4e54bbbb5fffffffffffffff,25,dark,,strong,-3,81.0,2,216.67,1.674,0.9559,3
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0019.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,10002,239.0119,31.1194,177.0,False,False,85676e0bf27a014fbad342a50ef247d3a9999572aedc6ef697182301a5760b15,ffffffffffff7fbf9e6d7a776c6c4555595d6c4d64eddb53eeffffffffffffff,40,light,,soft,5,87.0,1,152.67,1.621,0.9762,-2
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0020.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,4168,237.3449,26.1344,159.0,False,False,ebc49a422b66488ecf00358fee21195f20c70ce182d663cc9ed4572094afd76d,fffffffffffffffffffffeffd52daad65ab556954a95b56aceddffffffffffff,28,light,,soft,-4,,0,157.67,-0.001,1.0236,3
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0021.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,4359,242.7019,21.8607,157.0,False,False,45f23bd3a0cfc4e368af66026cb6c9092d9683a00e25b4744eec577dfa49b937,fffffffffffffeffff3f52e5a294aa942a6dd5aefaf3ffefffffffffffffffff,23,light,,soft,-3,,0,150.0,1.093,1.0243,-3
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0022.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,4770,232.0545,33.8351,226.0,False,False,c0dc816ffe273cce52dc3e8d193b82bf5fd6c0257305be0ceb87339dce086e7c,ffffffffffffffffffbf37cbd935e5218d0bad29a6a6595bb7ffffffffffffff,28,light,,strong,9,,0,215.33,1.978,0.9489,3
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0023.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,5813,23.7662,42.9724,242.0,False,False,5531ffec8f0331b3ed73559d2ad02ab54e78fce82168fd7161bc2763abaacacf,fffffffffffffffdbf9b7f649760b6e9a2ada6e9b6514baeb77fffffffffffff,35,dark,,strong,10,,0,214.67,0.566,0.9915,0
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0024.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,8474,236.4456,32.1058,239.0,False,False,79313a08a837fba9b0a0e16a18025b80a6096abfb8eb2e36f90d84d4b5df280a,ffffffffffffd7fb2b6dd6b3d542954a959a955a6aa5dd5affffffffffffffff,29,light,,strong,3,74.0,2,203.67,-0.564,0.98,-3
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0025.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,3930,240.3338,30.5634,233.0,False,False,f54557c8b5223812eb833240972eb66066c102cfbc77ed0f57587bfd409c854a,ffffffffffffffffdfff673e98e99ed946b6d6a53959feefffffffffffffffff,22,light,,strong,2,,1,227.33,-0.316,0.9585,2
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0026.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,3811,238.2864,15.776,144.0,False,False,6b8f57e84c8b2f6e3b8060a754d9f5f29f46d69613439a0923f8977d9001e534,ffffffffffffffffffbf5a67d79975954597a67459dff7ffffffffffffffffff,19,light,,soft,0,,3,147.0,-1.937,0.9856,0
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0027.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,4477,234.1824,25.7483,205.0,False,False,e4818a6b33c54d4dc7a6ff580a81d901fed50e9724e0584317671a67a3633716,ffffffffffffff7f7f9fe46ada5553655255fda8bef7ffffffffffffffffffff,23,light,0.244,strong,5,,1,206.33,-2.013,0.9608,-3
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0028.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,8909,39.5688,19.8742,215.0,False,False,417f5f910017eec237e29ed04989a1e4febcfdf7ba0317c445553913fb2c54ca,fffffffffffffffffdfbdb8eecf1953215161532b6edcd76f7ffffffffffffff,22,dark,,soft,-3,74.0,3,152.0,1.247,1.0225,2
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0029.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,4809,236.8613,34.4631,228.0,False,False,1587c15400ce4667bb410c4ea411ba7f4ed30078765dfa5d154d8eb8bd1194b3,ffffffffffffffff957e6ad354ab96e2b64a9aabf556efffffffffffffffffff,22,light,,strong,-10,,0,222.0,0.117,1.0466,-1
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0030.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,5321,235.9074,28.8381,156.0,False,False,e9790dee4ea31df12b86dc46bde7f0d4c5d3e36cb644fc9aa98d96ea8f0015ec,fffffffff7ff7bffb7dc46e49499b5aab5aab4a94b56b4a9ffffffffffffffff,34,light,,soft,10,,1,161.67,-0.776,1.0269,-2
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0031.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,3733,246.3723,30.4425,226.0,False,False,bce49323c97fda0db0a3bbabfcedaf4d94b2029476f55625c15f4c2a52e653b5,ffffffffffffffff2dbbda77e566a5e5a5eda56ddbdbffffffffffffffffffff,22,light,,strong,8,,3,215.33,-0.036,1.0393,-3
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0032.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,4063,239.3907,19.201,153.0,False,False,4c91d3724d62457d9eab84864573d1f4a8b183814ac1c168d45c4e6c8f9f6123,fffffffffffffffffdbb2e5cd5a328ba6ad9b6da57b5e9fbffffffffffffffff,20,light,,soft,12,,1,150.33,-0.178,1.0098,1
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0033.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,7702,231.7547,24.6625,230.0,False,False,aecf49e01c5ac3a731c030c8a06e29e1f4ae108b191a827ffb87fd78d654a214,ffffffffffffffffadf7565ba9a5a959395ac733feebfffeffffffffffffffff,20,light,,strong,-10,88.0,2,217.67,-2.225,0.9659,0
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0034.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,8764,27.4938,31.9679,255.0,False,False,276829cf2150a16ee1f8062431c98d59c4b9357d95e94f4a0682fdecc7440064,ffffffffffffffeff95eaea736af9c9494a993497ef7fffbffffffffffffffff,22,dark,,strong,7,72.0,0,211.33,1.808,0.9728,-2
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0035.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,4719,236.4744,39.4684,229.0,False,False,6c086a1360f97b478a006926ada485d7cb66742e8ebf025930de4146ce7b0e14,ffffffffffffff6fdb952c97d24abb54b35693566ca99b56ffffffffffffffff,34,light,,strong,-10,,1,227.33,1.409,1.001,-4
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0036.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,9583,28.8076,26.8881,248.0,False,False,6faeff2c039aa1876d866da5594b26e480d5edbaacba819bfed50928f57327af,ffffffffffffffffffbfba6c6d9b918591ad912d6ed3dbadffffffffffffffff,21,dark,,strong,11,80.0,3,210.67,-1.249,1.0552,2
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0037.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,4468,237.0189,26.7882,208.0,False,False,aaf764b1c1b74fd50c7127ee89af7ae158faf7a876100030a5f0464495b801be,ffffffffffffffffebfd773f89dc3995588da89d5772ffbdffffffffffffffff,23,light,,strong,-12,,2,216.0,-1.704,0.9619,1
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0038.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,5640,34.636,30.1164,183.0,False,False,e82ef793ae0fcff014567e163a3f676ec8bc47064d70bfd1d2ef4e32fe5110a6,fffffffff7ff4ffcb6cbd53356cd36d9764d556595496bb6f75dffffffffffff,40,dark,,soft,8,,0,145.0,0.3,1.0578,-2
data/processed/fontsense_full/images/validation/serif/Source_Serif_4/Source_Serif_4_0039.png,Source Serif 4,serif,validation,True,True,,224,96,RGB,4395,26.6117,29.8051,233.0,False,False,95ce839a0c10244f13cb9aa8da0cf78972f962c0f104d7e58e62c66933a66aac,fffffffffffffffff2df5d6b2c9454995a96b6ccdb37feffffffffffffffffff,25,dark,0.156,strong,0,,0,209.67,-2.204,0.9507,-2
data/processed/fontsense_full/images/test/serif/Cormorant_Garamond/Cormorant_Garamond_0000.png,Cormorant Garamond,serif,test,True,True,,224,96,RGB,4702,243.9261,22.1007,203.0,False,False,43de82298a5d91991fcbe3f66a9a872d77f70be80760503283f3cb617f033990,fffffffffffffffffffbaac556d456d59e659bade753bfffffffffffffffffff,24,light,0.393,strong,4,,2,212.67,1.655,1.038,-4
data/processed/fontsense_full/images/test/serif/Cormorant_Garamond/Cormorant_Garamond_0001.png,Cormorant Garamond,serif,test,True,True,,224,96,RGB,6789,13.8157,17.8999,218.0,False,False,218d07f98ab3d7b6d142c64c1a87484ddcb71a7ca159fa9a70fa61e670b08f4c,ffffffffffffffffffbffb6a55d5c49aa8aca8ba976bed967ffbffffffffffff,22,dark,,soft,-12,85.0,1,176.33,1.204,0.9819,4
