image_path,family,category,split,rendered_text,font_file,applied_effects,seed,preview_index
data/processed/fontsense_preview/images/train/display/Bowlby_One_SC/Bowlby_One_SC_01.png,Bowlby One SC,display,train,Bright Idea,data/raw/fonts/google_fonts/display/Bowlby_One_SC__BowlbyOneSC-Regular.ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 30, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": 1.416}",42370386,1
data/processed/fontsense_preview/images/train/display/Bungee/Bungee_00.png,Bungee,display,train,Modern Type,data/raw/fonts/google_fonts/display/Bungee__Bungee-Regular.ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 26, ""jpeg_quality"": 92, ""letter_spacing_px"": 0, ""rotation_degrees"": 0.706}",42380392,0
data/processed/fontsense_preview/images/train/display/Bungee/Bungee_01.png,Bungee,display,train,Bright Idea,data/raw/fonts/google_fonts/display/Bungee__Bungee-Regular.ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 25, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": -1.495}",42380393,1
data/processed/fontsense_preview/images/train/display/Chango/Chango_00.png,Chango,display,train,Smart Layout,data/raw/fonts/google_fonts/display/Chango__Chango-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 20, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.674}",42390399,0
data/processed/fontsense_preview/images/train/display/Chango/Chango_01.png,Chango,display,train,Bold Shapes,data/raw/fonts/google_fonts/display/Chango__Chango-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 23, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": 1.367}",42390400,1
data/processed/fontsense_preview/images/train/display/Fascinate/Fascinate_00.png,Fascinate,display,train,Daily Notes,data/raw/fonts/google_fonts/display/Fascinate__Fascinate-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 32, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": 0.97}",42400406,0
data/processed/fontsense_preview/images/train/display/Fascinate/Fascinate_01.png,Fascinate,display,train,Hello World,data/raw/fonts/google_fonts/display/Fascinate__Fascinate-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 28, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": 1.428}",42400407,1
data/processed/fontsense_preview/images/train/display/Frijole/Frijole_00.png,Frijole,display,train,Hello World,data/raw/fonts/google_fonts/display/Frijole__Frijole-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 20, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": 0.48}",42410413,0
data/processed/fontsense_preview/images/train/display/Frijole/Frijole_01.png,Frijole,display,train,Clear Design,data/raw/fonts/google_fonts/display/Frijole__Frijole-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 22, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": 0.449}",42410414,1
data/processed/fontsense_preview/images/train/display/Gravitas_One/Gravitas_One_00.png,Gravitas One,display,train,Visual Story,data/raw/fonts/google_fonts/display/Gravitas_One__GravitasOne.ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 20, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": -0.692}",42420420,0
data/processed/fontsense_preview/images/train/display/Gravitas_One/Gravitas_One_01.png,Gravitas One,display,train,Font Sense,data/raw/fonts/google_fonts/display/Gravitas_One__GravitasOne.ttf,"{""background"": ""light"", ""blur_radius"": 0.348, ""font_size"": 25, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.298}",42420421,1
data/processed/fontsense_preview/images/train/display/Lobster/Lobster_00.png,Lobster,display,train,Type Study,data/raw/fonts/google_fonts/display/Lobster__Lobster-Regular.ttf,"{""background"": ""light"", ""blur_radius"": 0.33, ""font_size"": 46, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": 1.078}",42430427,0
data/processed/fontsense_preview/images/train/display/Lobster/Lobster_01.png,Lobster,display,train,Font Sense,data/raw/fonts/google_fonts/display/Lobster__Lobster-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 34, ""jpeg_quality"": 82, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.332}",42430428,1
data/processed/fontsense_preview/images/train/display/Luckiest_Guy/Luckiest_Guy_00.png,Luckiest Guy,display,train,Bright Idea,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 34, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": 0.41}",42440434,0
data/processed/fontsense_preview/images/train/display/Luckiest_Guy/Luckiest_Guy_01.png,Luckiest Guy,display,train,Simple Text,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 31, ""jpeg_quality"": 89, ""letter_spacing_px"": 2, ""rotation_degrees"": -0.368}",42440435,1
data/processed/fontsense_preview/images/train/display/Monoton/Monoton_00.png,Monoton,display,train,Creative Work,data/raw/fonts/google_fonts/display/Monoton__Monoton-Regular.ttf,"{""background"": ""light"", ""blur_radius"": 0.248, ""font_size"": 18, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": -1.385}",42450441,0
data/processed/fontsense_preview/images/train/display/Monoton/Monoton_01.png,Monoton,display,train,Font Sense,data/raw/fonts/google_fonts/display/Monoton__Monoton-Regular.ttf,"{""background"": ""light"", ""blur_radius"": 0.262, ""font_size"": 28, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": -1.352}",42450442,1
data/processed/fontsense_preview/images/train/display/Rampart_One/Rampart_One_00.png,Rampart One,display,train,Fresh Lines,data/raw/fonts/google_fonts/display/Rampart_One__RampartOne-Regular.ttf,"{""background"": ""light"", ""blur_radius"": 0.294, ""font_size"": 33, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": 0.666}",42460448,0
data/processed/fontsense_preview/images/train/display/Rampart_One/Rampart_One_01.png,Rampart One,display,train,Bright Idea,data/raw/fonts/google_fonts/display/Rampart_One__RampartOne-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 31, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": -0.071}",42460449,1
data/processed/fontsense_preview/images/train/display/Righteous/Righteous_00.png,Righteous,display,train,Modern Type,data/raw/fonts/google_fonts/display/Righteous__Righteous-Regular.ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 30, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": 0.806}",42470455,0
data/processed/fontsense_preview/images/train/display/Righteous/Righteous_01.png,Righteous,display,train,Creative Work,data/raw/fonts/google_fonts/display/Righteous__Righteous-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 26, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": 1.431}",42470456,1
data/processed/fontsense_preview/images/validation/display/Abril_Fatface/Abril_Fatface_00.png,Abril Fatface,display,validation,Creative Work,data/raw/fonts/google_fonts/display/Abril_Fatface__AbrilFatface-Regular.ttf,"{""background"": ""light"", ""blur_radius"": 0.386, ""font_size"": 28, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": 0.189}",42480462,0
data/processed/fontsense_preview/images/validation/display/Abril_Fatface/Abril_Fatface_01.png,Abril Fatface,display,validation,Bold Shapes,data/raw/fonts/google_fonts/display/Abril_Fatface__AbrilFatface-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 33, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.744}",42480463,1
data/processed/fontsense_preview/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_00.png,Alfa Slab One,display,validation,Simple Text,data/raw/fonts/google_fonts/display/Alfa_Slab_One__AlfaSlabOne-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 28, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": -1.307}",42490469,0
data/processed/fontsense_preview/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_01.png,Alfa Slab One,display,validation,Bright Idea,data/raw/fonts/google_fonts/display/Alfa_Slab_One__AlfaSlabOne-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 33, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": 0.407}",42490470,1
data/processed/fontsense_preview/images/validation/display/Black_Ops_One/Black_Ops_One_00.png,Black Ops One,display,validation,Bold Shapes,data/raw/fonts/google_fonts/display/Black_Ops_One__BlackOpsOne-Regular.ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 29, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": -1.278}",42500476,0
data/processed/fontsense_preview/images/validation/display/Black_Ops_One/Black_Ops_One_01.png,Black Ops One,display,validation,Visual Story,data/raw/fonts/google_fonts/display/Black_Ops_One__BlackOpsOne-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 28, ""jpeg_quality"": 92, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.671}",42500477,1
data/processed/fontsense_preview/images/test/display/Anton/Anton_00.png,Anton,display,test,Hello World,data/raw/fonts/google_fonts/display/Anton__Anton-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 42, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": 0.338}",42510483,0
data/processed/fontsense_preview/images/test/display/Anton/Anton_01.png,Anton,display,test,Visual Story,data/raw/fonts/google_fonts/display/Anton__Anton-Regular.ttf,"{""background"": ""dark"", ""blur_radius"": 0.311, ""font_size"": 37, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": -1.074}",42510484,1
data/processed/fontsense_preview/images/test/display/Creepster/Creepster_00.png,Creepster,display,test,Creative Work,data/raw/fonts/google_fonts/display/Creepster__Creepster-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 35, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": -1.049}",42520490,0
data/processed/fontsense_preview/images/test/display/Creepster/Creepster_01.png,Creepster,display,test,Type Study,data/raw/fonts/google_fonts/display/Creepster__Creepster-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 43, ""jpeg_quality"": 88, ""letter_spacing_px"": 2, ""rotation_degrees"": 1.232}",42520491,1
data/processed/fontsense_preview/images/test/display/Modak/Modak_00.png,Modak,display,test,Fresh Lines,data/raw/fonts/google_fonts/display/Modak__Modak-Regular.ttf,"{""background"": ""light"", ""blur_radius"": 0.241, ""font_size"": 36, ""jpeg_quality"": 92, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.012}",42530497,0
data/processed/fontsense_preview/images/test/display/Modak/Modak_01.png,Modak,display,test,Type Study,data/raw/fonts/google_fonts/display/Modak__Modak-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 37, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.133}",42530498,1
data/processed/fontsense_preview/images/train/handwriting/Bad_Script/Bad_Script_00.png,Bad Script,handwriting,train,Modern Type,data/raw/fonts/google_fonts/handwriting/Bad_Script__BadScript-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 36, ""jpeg_quality"": 90, ""letter_spacing_px"": 2, ""rotation_degrees"": -0.362}",42540504,0
data/processed/fontsense_preview/images/train/handwriting/Bad_Script/Bad_Script_01.png,Bad Script,handwriting,train,Smart Layout,data/raw/fonts/google_fonts/handwriting/Bad_Script__BadScript-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 36, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": 0.637}",42540505,1
data/processed/fontsense_preview/images/train/handwriting/Cookie/Cookie_00.png,Cookie,handwriting,train,Open Source,data/raw/fonts/google_fonts/handwriting/Cookie__Cookie-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 40, ""jpeg_quality"": 88, ""letter_spacing_px"": 2, ""rotation_degrees"": -1.46}",42550511,0
data/processed/fontsense_preview/images/train/handwriting/Cookie/Cookie_01.png,Cookie,handwriting,train,Bright Idea,data/raw/fonts/google_fonts/handwriting/Cookie__Cookie-Regular.ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 50, ""jpeg_quality"": 88, ""letter_spacing_px"": 2, ""rotation_degrees"": -0.58}",42550512,1
data/processed/fontsense_preview/images/train/handwriting/Covered_By_Your_Grace/Covered_By_Your_Grace_00.png,Covered By Your Grace,handwriting,train,Visual Story,data/raw/fonts/google_fonts/handwriting/Covered_By_Your_Grace__CoveredByYourGrace.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 43, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": 0.654}",42560518,0
data/processed/fontsense_preview/images/train/handwriting/Covered_By_Your_Grace/Covered_By_Your_Grace_01.png,Covered By Your Grace,handwriting,train,Fresh Lines,data/raw/fonts/google_fonts/handwriting/Covered_By_Your_Grace__CoveredByYourGrace.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 37, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": -1.074}",42560519,1
data/processed/fontsense_preview/images/train/handwriting/Gloria_Hallelujah/Gloria_Hallelujah_00.png,Gloria Hallelujah,handwriting,train,Fresh Lines,data/raw/fonts/google_fonts/handwriting/Gloria_Hallelujah__GloriaHallelujah.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 33, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": 1.218}",42570525,0
data/processed/fontsense_preview/images/train/handwriting/Gloria_Hallelujah/Gloria_Hallelujah_01.png,Gloria Hallelujah,handwriting,train,Type Study,data/raw/fonts/google_fonts/handwriting/Gloria_Hallelujah__GloriaHallelujah.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 35, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": 1.092}",42570526,1
data/processed/fontsense_preview/images/train/handwriting/Great_Vibes/Great_Vibes_00.png,Great Vibes,handwriting,train,Type Study,data/raw/fonts/google_fonts/handwriting/Great_Vibes__GreatVibes-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 42, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": 1.085}",42580532,0
data/processed/fontsense_preview/images/train/handwriting/Great_Vibes/Great_Vibes_01.png,Great Vibes,handwriting,train,Visual Story,data/raw/fonts/google_fonts/handwriting/Great_Vibes__GreatVibes-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 38, ""jpeg_quality"": 89, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.553}",42580533,1
data/processed/fontsense_preview/images/train/handwriting/Homemade_Apple/Homemade_Apple_00.png,Homemade Apple,handwriting,train,Visual Story,data/raw/fonts/google_fonts/handwriting/Homemade_Apple__HomemadeApple-Regular.ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 27, ""jpeg_quality"": 79, ""letter_spacing_px"": 2, ""rotation_degrees"": 0.799}",42590539,0
data/processed/fontsense_preview/images/train/handwriting/Homemade_Apple/Homemade_Apple_01.png,Homemade Apple,handwriting,train,Clear Design,data/raw/fonts/google_fonts/handwriting/Homemade_Apple__HomemadeApple-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 28, ""jpeg_quality"": 85, ""letter_spacing_px"": 0, ""rotation_degrees"": 1.196}",42590540,1
data/processed/fontsense_preview/images/train/handwriting/Indie_Flower/Indie_Flower_00.png,Indie Flower,handwriting,train,Hello World,data/raw/fonts/google_fonts/handwriting/Indie_Flower__IndieFlower-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 43, ""jpeg_quality"": 84, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.317}",42600546,0
data/processed/fontsense_preview/images/train/handwriting/Indie_Flower/Indie_Flower_01.png,Indie Flower,handwriting,train,Type Study,data/raw/fonts/google_fonts/handwriting/Indie_Flower__IndieFlower-Regular.ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 38, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.88}",42600547,1
data/processed/fontsense_preview/images/train/handwriting/Kalam/Kalam_00.png,Kalam,handwriting,train,Daily Notes,data/raw/fonts/google_fonts/handwriting/Kalam__Kalam-Regular.ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 39, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.342}",42610553,0
data/processed/fontsense_preview/images/train/handwriting/Kalam/Kalam_01.png,Kalam,handwriting,train,Modern Type,data/raw/fonts/google_fonts/handwriting/Kalam__Kalam-Regular.ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 37, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": -0.044}",42610554,1
data/processed/fontsense_preview/images/train/handwriting/Kaushan_Script/Kaushan_Script_00.png,Kaushan Script,handwriting,train,Modern Type,data/raw/fonts/google_fonts/handwriting/Kaushan_Script__KaushanScript-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 35, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": 0.076}",42620560,0
data/processed/fontsense_preview/images/train/handwriting/Kaushan_Script/Kaushan_Script_01.png,Kaushan Script,handwriting,train,Fresh Lines,data/raw/fonts/google_fonts/handwriting/Kaushan_Script__KaushanScript-Regular.ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 40, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.49}",42620561,1
data/processed/fontsense_preview/images/train/handwriting/Nanum_Pen_Script/Nanum_Pen_Script_00.png,Nanum Pen Script,handwriting,train,Hello World,data/raw/fonts/google_fonts/handwriting/Nanum_Pen_Script__NanumPenScript-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 49, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.474}",42630567,0
data/processed/fontsense_preview/images/train/handwriting/Nanum_Pen_Script/Nanum_Pen_Script_01.png,Nanum Pen Script,handwriting,train,Fresh Lines,data/raw/fonts/google_fonts/handwriting/Nanum_Pen_Script__NanumPenScript-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 45, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": -0.712}",42630568,1
data/processed/fontsense_preview/images/train/handwriting/Patrick_Hand/Patrick_Hand_00.png,Patrick Hand,handwriting,train,Modern Type,data/raw/fonts/google_fonts/handwriting/Patrick_Hand__PatrickHand-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 39, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": -0.04}",42640574,0
data/processed/fontsense_preview/images/train/handwriting/Patrick_Hand/Patrick_Hand_01.png,Patrick Hand,handwriting,train,Clear Design,data/raw/fonts/google_fonts/handwriting/Patrick_Hand__PatrickHand-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 39, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": 1.169}",42640575,1
data/processed/fontsense_preview/images/train/handwriting/Yellowtail/Yellowtail_00.png,Yellowtail,handwriting,train,Quiet Words,data/raw/fonts/google_fonts/handwriting/Yellowtail__Yellowtail-Regular.ttf,"{""background"": ""light"", ""blur_radius"": 0.228, ""font_size"": 41, ""jpeg_quality"": 81, ""letter_spacing_px"": 1, ""rotation_degrees"": 1.28}",42650581,0
data/processed/fontsense_preview/images/train/handwriting/Yellowtail/Yellowtail_01.png,Yellowtail,handwriting,train,Clear Design,data/raw/fonts/google_fonts/handwriting/Yellowtail__Yellowtail-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 40, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": 1.266}",42650582,1
data/processed/fontsense_preview/images/validation/handwriting/Allura/Allura_00.png,Allura,handwriting,validation,Bright Idea,data/raw/fonts/google_fonts/handwriting/Allura__Allura-Regular.ttf,"{""background"": ""dark"", ""blur_radius"": 0.279, ""font_size"": 37, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": 0.343}",42660588,0
data/processed/fontsense_preview/images/validation/handwriting/Allura/Allura_01.png,Allura,handwriting,validation,Smart Layout,data/raw/fonts/google_fonts/handwriting/Allura__Allura-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 38, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": 1.134}",42660589,1
data/processed/fontsense_preview/images/validation/handwriting/Caveat/Caveat_00.png,Caveat,handwriting,validation,Visual Story,data/raw/fonts/google_fonts/handwriting/Caveat__Caveat[wght].ttf,"{""background"": ""light"", ""blur_radius"": 0.191, ""font_size"": 40, ""jpeg_quality"": 88, ""letter_spacing_px"": 0, ""rotation_degrees"": -0.942}",42670595,0
data/processed/fontsense_preview/images/validation/handwriting/Caveat/Caveat_01.png,Caveat,handwriting,validation,Simple Text,data/raw/fonts/google_fonts/handwriting/Caveat__Caveat[wght].ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 34, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": -1.225}",42670596,1
data/processed/fontsense_preview/images/validation/handwriting/Marck_Script/Marck_Script_00.png,Marck Script,handwriting,validation,Daily Notes,data/raw/fonts/google_fonts/handwriting/Marck_Script__MarckScript-Regular.ttf,"{""background"": ""light"", ""blur_radius"": 0.41, ""font_size"": 37, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": 0.386}",42680602,0
data/processed/fontsense_preview/images/validation/handwriting/Marck_Script/Marck_Script_01.png,Marck Script,handwriting,validation,Font Sense,data/raw/fonts/google_fonts/handwriting/Marck_Script__MarckScript-Regular.ttf,"{""background"": ""light"", ""blur_radius"": 0.406, ""font_size"": 40, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": 1.319}",42680603,1
data/processed/fontsense_preview/images/test/handwriting/Courgette/Courgette_00.png,Courgette,handwriting,test,Hello World,data/raw/fonts/google_fonts/handwriting/Courgette__Courgette-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 34, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": -0.719}",42690609,0
data/processed/fontsense_preview/images/test/handwriting/Courgette/Courgette_01.png,Courgette,handwriting,test,Bold Shapes,data/raw/fonts/google_fonts/handwriting/Courgette__Courgette-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 38, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": 0.142}",42690610,1
data/processed/fontsense_preview/images/test/handwriting/Dancing_Script/Dancing_Script_00.png,Dancing Script,handwriting,test,Creative Work,data/raw/fonts/google_fonts/handwriting/Dancing_Script__DancingScript[wght].ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 35, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": 1.433}",42700616,0
data/processed/fontsense_preview/images/test/handwriting/Dancing_Script/Dancing_Script_01.png,Dancing Script,handwriting,test,Hello World,data/raw/fonts/google_fonts/handwriting/Dancing_Script__DancingScript[wght].ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 42, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.278}",42700617,1
data/processed/fontsense_preview/images/test/handwriting/Pacifico/Pacifico_00.png,Pacifico,handwriting,test,Modern Type,data/raw/fonts/google_fonts/handwriting/Pacifico__Pacifico-Regular.ttf,"{""background"": ""light"", ""blur_radius"": 0.246, ""font_size"": 32, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.582}",42710623,0
data/processed/fontsense_preview/images/test/handwriting/Pacifico/Pacifico_01.png,Pacifico,handwriting,test,Type Study,data/raw/fonts/google_fonts/handwriting/Pacifico__Pacifico-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 32, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": 1.059}",42710624,1
data/processed/fontsense_preview/images/train/monospace/Anonymous_Pro/Anonymous_Pro_00.png,Anonymous Pro,monospace,train,Font Sense,data/raw/fonts/google_fonts/monospace/Anonymous_Pro__AnonymousPro-Regular.ttf,"{""background"": ""light"", ""blur_radius"": 0.35, ""font_size"": 35, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.405}",42720630,0
data/processed/fontsense_preview/images/train/monospace/Anonymous_Pro/Anonymous_Pro_01.png,Anonymous Pro,monospace,train,Daily Notes,data/raw/fonts/google_fonts/monospace/Anonymous_Pro__AnonymousPro-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 32, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": 1.124}",42720631,1
data/processed/fontsense_preview/images/train/monospace/Azeret_Mono/Azeret_Mono_00.png,Azeret Mono,monospace,train,Daily Notes,data/raw/fonts/google_fonts/monospace/Azeret_Mono__AzeretMono[wght].ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 28, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": -0.786}",42730637,0
data/processed/fontsense_preview/images/train/monospace/Azeret_Mono/Azeret_Mono_01.png,Azeret Mono,monospace,train,Visual Story,data/raw/fonts/google_fonts/monospace/Azeret_Mono__AzeretMono[wght].ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 22, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": 0.473}",42730638,1
data/processed/fontsense_preview/images/train/monospace/DM_Mono/DM_Mono_00.png,DM Mono,monospace,train,Bold Shapes,data/raw/fonts/google_fonts/monospace/DM_Mono__DMMono-Regular.ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 30, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": -0.047}",42740644,0
data/processed/fontsense_preview/images/train/monospace/DM_Mono/DM_Mono_01.png,DM Mono,monospace,train,Quiet Words,data/raw/fonts/google_fonts/monospace/DM_Mono__DMMono-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 27, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": 0.487}",42740645,1
data/processed/fontsense_preview/images/train/monospace/Fira_Code/Fira_Code_00.png,Fira Code,monospace,train,Quiet Words,data/raw/fonts/google_fonts/monospace/Fira_Code__FiraCode[wght].ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 30, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": 1.309}",42750651,0
