image_path,relative_image_path,family,category,split,text,source_font_path,seed
data/processed/fontsense_system/images/train/handwriting/UnPilgi/UnPilgi_0012.png,images/train/handwriting/UnPilgi/UnPilgi_0012.png,UnPilgi,handwriting,train,Future Vision,UnPilgi.ttf,42100208
data/processed/fontsense_system/images/train/handwriting/UnPilgi/UnPilgi_0013.png,images/train/handwriting/UnPilgi/UnPilgi_0013.png,UnPilgi,handwriting,train,Brand Identity,UnPilgi.ttf,42100209
data/processed/fontsense_system/images/train/handwriting/UnPilgi/UnPilgi_0014.png,images/train/handwriting/UnPilgi/UnPilgi_0014.png,UnPilgi,handwriting,train,Future Vision,UnPilgi.ttf,42100210
data/processed/fontsense_system/images/train/handwriting/UnPilgi/UnPilgi_0015.png,images/train/handwriting/UnPilgi/UnPilgi_0015.png,UnPilgi,handwriting,train,Brand Identity,UnPilgi.ttf,42100211
data/processed/fontsense_system/images/train/handwriting/UnPilgi/UnPilgi_0016.png,images/train/handwriting/UnPilgi/UnPilgi_0016.png,UnPilgi,handwriting,train,Typography,UnPilgi.ttf,42100212
data/processed/fontsense_system/images/train/handwriting/UnPilgi/UnPilgi_0017.png,images/train/handwriting/UnPilgi/UnPilgi_0017.png,UnPilgi,handwriting,train,Visual Culture,UnPilgi.ttf,42100213
data/processed/fontsense_system/images/train/handwriting/UnPilgi/UnPilgi_0018.png,images/train/handwriting/UnPilgi/UnPilgi_0018.png,UnPilgi,handwriting,train,Future Vision,UnPilgi.ttf,42100214
data/processed/fontsense_system/images/train/handwriting/UnPilgi/UnPilgi_0019.png,images/train/handwriting/UnPilgi/UnPilgi_0019.png,UnPilgi,handwriting,train,Brand Identity,UnPilgi.ttf,42100215
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0000.png,images/train/handwriting/GFS_Olga/GFS_Olga_0000.png,GFS Olga,handwriting,train,Creative Studio,GFSOlga.otf,42110203
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0001.png,images/train/handwriting/GFS_Olga/GFS_Olga_0001.png,GFS Olga,handwriting,train,Beautiful Letters,GFSOlga.otf,42110204
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0002.png,images/train/handwriting/GFS_Olga/GFS_Olga_0002.png,GFS Olga,handwriting,train,Graphic Form,GFSOlga.otf,42110205
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0003.png,images/train/handwriting/GFS_Olga/GFS_Olga_0003.png,GFS Olga,handwriting,train,Shape and Space,GFSOlga.otf,42110206
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0004.png,images/train/handwriting/GFS_Olga/GFS_Olga_0004.png,GFS Olga,handwriting,train,Typography,GFSOlga.otf,42110207
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0005.png,images/train/handwriting/GFS_Olga/GFS_Olga_0005.png,GFS Olga,handwriting,train,Visual Culture,GFSOlga.otf,42110208
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0006.png,images/train/handwriting/GFS_Olga/GFS_Olga_0006.png,GFS Olga,handwriting,train,Future Vision,GFSOlga.otf,42110209
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0007.png,images/train/handwriting/GFS_Olga/GFS_Olga_0007.png,GFS Olga,handwriting,train,Digital Poster,GFSOlga.otf,42110210
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0008.png,images/train/handwriting/GFS_Olga/GFS_Olga_0008.png,GFS Olga,handwriting,train,FontSense,GFSOlga.otf,42110211
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0009.png,images/train/handwriting/GFS_Olga/GFS_Olga_0009.png,GFS Olga,handwriting,train,Beautiful Letters,GFSOlga.otf,42110212
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0010.png,images/train/handwriting/GFS_Olga/GFS_Olga_0010.png,GFS Olga,handwriting,train,Brand Identity,GFSOlga.otf,42110213
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0011.png,images/train/handwriting/GFS_Olga/GFS_Olga_0011.png,GFS Olga,handwriting,train,FontSense,GFSOlga.otf,42110214
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0012.png,images/train/handwriting/GFS_Olga/GFS_Olga_0012.png,GFS Olga,handwriting,train,Beautiful Letters,GFSOlga.otf,42110215
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0013.png,images/train/handwriting/GFS_Olga/GFS_Olga_0013.png,GFS Olga,handwriting,train,Typography,GFSOlga.otf,42110216
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0014.png,images/train/handwriting/GFS_Olga/GFS_Olga_0014.png,GFS Olga,handwriting,train,Brand Identity,GFSOlga.otf,42110217
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0015.png,images/train/handwriting/GFS_Olga/GFS_Olga_0015.png,GFS Olga,handwriting,train,Design System,GFSOlga.otf,42110218
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0016.png,images/train/handwriting/GFS_Olga/GFS_Olga_0016.png,GFS Olga,handwriting,train,FontSense,GFSOlga.otf,42110219
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0017.png,images/train/handwriting/GFS_Olga/GFS_Olga_0017.png,GFS Olga,handwriting,train,Shape and Space,GFSOlga.otf,42110220
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0018.png,images/train/handwriting/GFS_Olga/GFS_Olga_0018.png,GFS Olga,handwriting,train,Creative Studio,GFSOlga.otf,42110221
data/processed/fontsense_system/images/train/handwriting/GFS_Olga/GFS_Olga_0019.png,images/train/handwriting/GFS_Olga/GFS_Olga_0019.png,GFS Olga,handwriting,train,Shape and Space,GFSOlga.otf,42110222
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0000.png,images/train/handwriting/UnGungseo/UnGungseo_0000.png,UnGungseo,handwriting,train,Modern Design,UnGungseo.ttf,42120210
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0001.png,images/train/handwriting/UnGungseo/UnGungseo_0001.png,UnGungseo,handwriting,train,Graphic Form,UnGungseo.ttf,42120211
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0002.png,images/train/handwriting/UnGungseo/UnGungseo_0002.png,UnGungseo,handwriting,train,Visual Culture,UnGungseo.ttf,42120212
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0003.png,images/train/handwriting/UnGungseo/UnGungseo_0003.png,UnGungseo,handwriting,train,Type Matters,UnGungseo.ttf,42120213
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0004.png,images/train/handwriting/UnGungseo/UnGungseo_0004.png,UnGungseo,handwriting,train,Digital Poster,UnGungseo.ttf,42120214
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0005.png,images/train/handwriting/UnGungseo/UnGungseo_0005.png,UnGungseo,handwriting,train,Graphic Form,UnGungseo.ttf,42120215
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0006.png,images/train/handwriting/UnGungseo/UnGungseo_0006.png,UnGungseo,handwriting,train,Graphic Form,UnGungseo.ttf,42120216
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0007.png,images/train/handwriting/UnGungseo/UnGungseo_0007.png,UnGungseo,handwriting,train,Type Matters,UnGungseo.ttf,42120217
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0008.png,images/train/handwriting/UnGungseo/UnGungseo_0008.png,UnGungseo,handwriting,train,Brand Identity,UnGungseo.ttf,42120218
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0009.png,images/train/handwriting/UnGungseo/UnGungseo_0009.png,UnGungseo,handwriting,train,Graphic Form,UnGungseo.ttf,42120219
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0010.png,images/train/handwriting/UnGungseo/UnGungseo_0010.png,UnGungseo,handwriting,train,Design System,UnGungseo.ttf,42120220
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0011.png,images/train/handwriting/UnGungseo/UnGungseo_0011.png,UnGungseo,handwriting,train,Editorial Layout,UnGungseo.ttf,42120221
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0012.png,images/train/handwriting/UnGungseo/UnGungseo_0012.png,UnGungseo,handwriting,train,Shape and Space,UnGungseo.ttf,42120222
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0013.png,images/train/handwriting/UnGungseo/UnGungseo_0013.png,UnGungseo,handwriting,train,Digital Poster,UnGungseo.ttf,42120223
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0014.png,images/train/handwriting/UnGungseo/UnGungseo_0014.png,UnGungseo,handwriting,train,Modern Design,UnGungseo.ttf,42120224
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0015.png,images/train/handwriting/UnGungseo/UnGungseo_0015.png,UnGungseo,handwriting,train,Graphic Form,UnGungseo.ttf,42120225
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0016.png,images/train/handwriting/UnGungseo/UnGungseo_0016.png,UnGungseo,handwriting,train,Graphic Form,UnGungseo.ttf,42120226
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0017.png,images/train/handwriting/UnGungseo/UnGungseo_0017.png,UnGungseo,handwriting,train,Type Matters,UnGungseo.ttf,42120227
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0018.png,images/train/handwriting/UnGungseo/UnGungseo_0018.png,UnGungseo,handwriting,train,Brand Identity,UnGungseo.ttf,42120228
data/processed/fontsense_system/images/train/handwriting/UnGungseo/UnGungseo_0019.png,images/train/handwriting/UnGungseo/UnGungseo_0019.png,UnGungseo,handwriting,train,Shape and Space,UnGungseo.ttf,42120229
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0000.png,images/train/handwriting/Z003/Z003_0000.png,Z003,handwriting,train,Digital Poster,Z003-MediumItalic.otf,42130217
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0001.png,images/train/handwriting/Z003/Z003_0001.png,Z003,handwriting,train,Graphic Form,Z003-MediumItalic.otf,42130218
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0002.png,images/train/handwriting/Z003/Z003_0002.png,Z003,handwriting,train,Editorial Layout,Z003-MediumItalic.otf,42130219
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0003.png,images/train/handwriting/Z003/Z003_0003.png,Z003,handwriting,train,Visual Culture,Z003-MediumItalic.otf,42130220
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0004.png,images/train/handwriting/Z003/Z003_0004.png,Z003,handwriting,train,FontSense,Z003-MediumItalic.otf,42130221
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0005.png,images/train/handwriting/Z003/Z003_0005.png,Z003,handwriting,train,Brand Identity,Z003-MediumItalic.otf,42130222
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0006.png,images/train/handwriting/Z003/Z003_0006.png,Z003,handwriting,train,Typography,Z003-MediumItalic.otf,42130223
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0007.png,images/train/handwriting/Z003/Z003_0007.png,Z003,handwriting,train,Modern Design,Z003-MediumItalic.otf,42130224
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0008.png,images/train/handwriting/Z003/Z003_0008.png,Z003,handwriting,train,Visual Culture,Z003-MediumItalic.otf,42130225
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0009.png,images/train/handwriting/Z003/Z003_0009.png,Z003,handwriting,train,Type Matters,Z003-MediumItalic.otf,42130226
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0010.png,images/train/handwriting/Z003/Z003_0010.png,Z003,handwriting,train,Shape and Space,Z003-MediumItalic.otf,42130227
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0011.png,images/train/handwriting/Z003/Z003_0011.png,Z003,handwriting,train,Hello World,Z003-MediumItalic.otf,42130228
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0012.png,images/train/handwriting/Z003/Z003_0012.png,Z003,handwriting,train,Editorial Layout,Z003-MediumItalic.otf,42130229
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0013.png,images/train/handwriting/Z003/Z003_0013.png,Z003,handwriting,train,Brand Identity,Z003-MediumItalic.otf,42130230
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0014.png,images/train/handwriting/Z003/Z003_0014.png,Z003,handwriting,train,Hello World,Z003-MediumItalic.otf,42130231
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0015.png,images/train/handwriting/Z003/Z003_0015.png,Z003,handwriting,train,Creative Studio,Z003-MediumItalic.otf,42130232
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0016.png,images/train/handwriting/Z003/Z003_0016.png,Z003,handwriting,train,Future Vision,Z003-MediumItalic.otf,42130233
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0017.png,images/train/handwriting/Z003/Z003_0017.png,Z003,handwriting,train,Typography,Z003-MediumItalic.otf,42130234
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0018.png,images/train/handwriting/Z003/Z003_0018.png,Z003,handwriting,train,Digital Poster,Z003-MediumItalic.otf,42130235
data/processed/fontsense_system/images/train/handwriting/Z003/Z003_0019.png,images/train/handwriting/Z003/Z003_0019.png,Z003,handwriting,train,Hello World,Z003-MediumItalic.otf,42130236
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0000.png,images/train/handwriting/Purisa/Purisa_0000.png,Purisa,handwriting,train,Shape and Space,Purisa.otf,42140224
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0001.png,images/train/handwriting/Purisa/Purisa_0001.png,Purisa,handwriting,train,Digital Poster,Purisa.otf,42140225
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0002.png,images/train/handwriting/Purisa/Purisa_0002.png,Purisa,handwriting,train,Future Vision,Purisa.otf,42140226
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0003.png,images/train/handwriting/Purisa/Purisa_0003.png,Purisa,handwriting,train,Hello World,Purisa.otf,42140227
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0004.png,images/train/handwriting/Purisa/Purisa_0004.png,Purisa,handwriting,train,Typography,Purisa.otf,42140228
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0005.png,images/train/handwriting/Purisa/Purisa_0005.png,Purisa,handwriting,train,Type Matters,Purisa.otf,42140229
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0006.png,images/train/handwriting/Purisa/Purisa_0006.png,Purisa,handwriting,train,Design System,Purisa.otf,42140230
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0007.png,images/train/handwriting/Purisa/Purisa_0007.png,Purisa,handwriting,train,Editorial Layout,Purisa.otf,42140231
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0008.png,images/train/handwriting/Purisa/Purisa_0008.png,Purisa,handwriting,train,Modern Design,Purisa.otf,42140232
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0009.png,images/train/handwriting/Purisa/Purisa_0009.png,Purisa,handwriting,train,Creative Studio,Purisa.otf,42140233
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0010.png,images/train/handwriting/Purisa/Purisa_0010.png,Purisa,handwriting,train,Creative Studio,Purisa.otf,42140234
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0011.png,images/train/handwriting/Purisa/Purisa_0011.png,Purisa,handwriting,train,Design System,Purisa.otf,42140235
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0012.png,images/train/handwriting/Purisa/Purisa_0012.png,Purisa,handwriting,train,Creative Studio,Purisa.otf,42140236
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0013.png,images/train/handwriting/Purisa/Purisa_0013.png,Purisa,handwriting,train,Shape and Space,Purisa.otf,42140237
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0014.png,images/train/handwriting/Purisa/Purisa_0014.png,Purisa,handwriting,train,Graphic Form,Purisa.otf,42140238
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0015.png,images/train/handwriting/Purisa/Purisa_0015.png,Purisa,handwriting,train,Digital Poster,Purisa.otf,42140239
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0016.png,images/train/handwriting/Purisa/Purisa_0016.png,Purisa,handwriting,train,Creative Studio,Purisa.otf,42140240
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0017.png,images/train/handwriting/Purisa/Purisa_0017.png,Purisa,handwriting,train,Shape and Space,Purisa.otf,42140241
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0018.png,images/train/handwriting/Purisa/Purisa_0018.png,Purisa,handwriting,train,Type Matters,Purisa.otf,42140242
data/processed/fontsense_system/images/train/handwriting/Purisa/Purisa_0019.png,images/train/handwriting/Purisa/Purisa_0019.png,Purisa,handwriting,train,Modern Design,Purisa.otf,42140243
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0000.png,images/train/handwriting/Lobster_Two/Lobster_Two_0000.png,Lobster Two,handwriting,train,Visual Culture,LobsterTwo-Regular.otf,42150231
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0001.png,images/train/handwriting/Lobster_Two/Lobster_Two_0001.png,Lobster Two,handwriting,train,Modern Design,LobsterTwo-Regular.otf,42150232
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0002.png,images/train/handwriting/Lobster_Two/Lobster_Two_0002.png,Lobster Two,handwriting,train,Beautiful Letters,LobsterTwo-Regular.otf,42150233
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0003.png,images/train/handwriting/Lobster_Two/Lobster_Two_0003.png,Lobster Two,handwriting,train,Beautiful Letters,LobsterTwo-Regular.otf,42150234
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0004.png,images/train/handwriting/Lobster_Two/Lobster_Two_0004.png,Lobster Two,handwriting,train,Hello World,LobsterTwo-Regular.otf,42150235
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0005.png,images/train/handwriting/Lobster_Two/Lobster_Two_0005.png,Lobster Two,handwriting,train,Visual Culture,LobsterTwo-Regular.otf,42150236
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0006.png,images/train/handwriting/Lobster_Two/Lobster_Two_0006.png,Lobster Two,handwriting,train,Hello World,LobsterTwo-Regular.otf,42150237
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0007.png,images/train/handwriting/Lobster_Two/Lobster_Two_0007.png,Lobster Two,handwriting,train,Digital Poster,LobsterTwo-Regular.otf,42150238
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0008.png,images/train/handwriting/Lobster_Two/Lobster_Two_0008.png,Lobster Two,handwriting,train,Typography,LobsterTwo-Regular.otf,42150239
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0009.png,images/train/handwriting/Lobster_Two/Lobster_Two_0009.png,Lobster Two,handwriting,train,Graphic Form,LobsterTwo-Regular.otf,42150240
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0010.png,images/train/handwriting/Lobster_Two/Lobster_Two_0010.png,Lobster Two,handwriting,train,Editorial Layout,LobsterTwo-Regular.otf,42150241
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0011.png,images/train/handwriting/Lobster_Two/Lobster_Two_0011.png,Lobster Two,handwriting,train,Creative Studio,LobsterTwo-Regular.otf,42150242
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0012.png,images/train/handwriting/Lobster_Two/Lobster_Two_0012.png,Lobster Two,handwriting,train,Editorial Layout,LobsterTwo-Regular.otf,42150243
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0013.png,images/train/handwriting/Lobster_Two/Lobster_Two_0013.png,Lobster Two,handwriting,train,Shape and Space,LobsterTwo-Regular.otf,42150244
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0014.png,images/train/handwriting/Lobster_Two/Lobster_Two_0014.png,Lobster Two,handwriting,train,Graphic Form,LobsterTwo-Regular.otf,42150245
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0015.png,images/train/handwriting/Lobster_Two/Lobster_Two_0015.png,Lobster Two,handwriting,train,Digital Poster,LobsterTwo-Regular.otf,42150246
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0016.png,images/train/handwriting/Lobster_Two/Lobster_Two_0016.png,Lobster Two,handwriting,train,Graphic Form,LobsterTwo-Regular.otf,42150247
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0017.png,images/train/handwriting/Lobster_Two/Lobster_Two_0017.png,Lobster Two,handwriting,train,Type Matters,LobsterTwo-Regular.otf,42150248
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0018.png,images/train/handwriting/Lobster_Two/Lobster_Two_0018.png,Lobster Two,handwriting,train,Typography,LobsterTwo-Regular.otf,42150249
data/processed/fontsense_system/images/train/handwriting/Lobster_Two/Lobster_Two_0019.png,images/train/handwriting/Lobster_Two/Lobster_Two_0019.png,Lobster Two,handwriting,train,Brand Identity,LobsterTwo-Regular.otf,42150250
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0000.png,images/train/handwriting/UnPenheulim/UnPenheulim_0000.png,UnPenheulim,handwriting,train,Digital Poster,UnPenheulim.ttf,42160238
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0001.png,images/train/handwriting/UnPenheulim/UnPenheulim_0001.png,UnPenheulim,handwriting,train,Hello World,UnPenheulim.ttf,42160239
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0002.png,images/train/handwriting/UnPenheulim/UnPenheulim_0002.png,UnPenheulim,handwriting,train,Hello World,UnPenheulim.ttf,42160240
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0003.png,images/train/handwriting/UnPenheulim/UnPenheulim_0003.png,UnPenheulim,handwriting,train,Beautiful Letters,UnPenheulim.ttf,42160241
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0004.png,images/train/handwriting/UnPenheulim/UnPenheulim_0004.png,UnPenheulim,handwriting,train,Hello World,UnPenheulim.ttf,42160242
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0005.png,images/train/handwriting/UnPenheulim/UnPenheulim_0005.png,UnPenheulim,handwriting,train,Visual Culture,UnPenheulim.ttf,42160243
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0006.png,images/train/handwriting/UnPenheulim/UnPenheulim_0006.png,UnPenheulim,handwriting,train,Graphic Form,UnPenheulim.ttf,42160244
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0007.png,images/train/handwriting/UnPenheulim/UnPenheulim_0007.png,UnPenheulim,handwriting,train,Editorial Layout,UnPenheulim.ttf,42160245
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0008.png,images/train/handwriting/UnPenheulim/UnPenheulim_0008.png,UnPenheulim,handwriting,train,Type Matters,UnPenheulim.ttf,42160246
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0009.png,images/train/handwriting/UnPenheulim/UnPenheulim_0009.png,UnPenheulim,handwriting,train,FontSense,UnPenheulim.ttf,42160247
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0010.png,images/train/handwriting/UnPenheulim/UnPenheulim_0010.png,UnPenheulim,handwriting,train,Future Vision,UnPenheulim.ttf,42160248
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0011.png,images/train/handwriting/UnPenheulim/UnPenheulim_0011.png,UnPenheulim,handwriting,train,Modern Design,UnPenheulim.ttf,42160249
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0012.png,images/train/handwriting/UnPenheulim/UnPenheulim_0012.png,UnPenheulim,handwriting,train,Editorial Layout,UnPenheulim.ttf,42160250
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0013.png,images/train/handwriting/UnPenheulim/UnPenheulim_0013.png,UnPenheulim,handwriting,train,Type Matters,UnPenheulim.ttf,42160251
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0014.png,images/train/handwriting/UnPenheulim/UnPenheulim_0014.png,UnPenheulim,handwriting,train,Creative Studio,UnPenheulim.ttf,42160252
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0015.png,images/train/handwriting/UnPenheulim/UnPenheulim_0015.png,UnPenheulim,handwriting,train,Type Matters,UnPenheulim.ttf,42160253
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0016.png,images/train/handwriting/UnPenheulim/UnPenheulim_0016.png,UnPenheulim,handwriting,train,Graphic Form,UnPenheulim.ttf,42160254
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0017.png,images/train/handwriting/UnPenheulim/UnPenheulim_0017.png,UnPenheulim,handwriting,train,Brand Identity,UnPenheulim.ttf,42160255
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0018.png,images/train/handwriting/UnPenheulim/UnPenheulim_0018.png,UnPenheulim,handwriting,train,Modern Design,UnPenheulim.ttf,42160256
data/processed/fontsense_system/images/train/handwriting/UnPenheulim/UnPenheulim_0019.png,images/train/handwriting/UnPenheulim/UnPenheulim_0019.png,UnPenheulim,handwriting,train,Design System,UnPenheulim.ttf,42160257
data/processed/fontsense_system/images/validation/handwriting/UnPen/UnPen_0000.png,images/validation/handwriting/UnPen/UnPen_0000.png,UnPen,handwriting,validation,Future Vision,UnPen.ttf,42170245
data/processed/fontsense_system/images/validation/handwriting/UnPen/UnPen_0001.png,images/validation/handwriting/UnPen/UnPen_0001.png,UnPen,handwriting,validation,Brand Identity,UnPen.ttf,42170246
data/processed/fontsense_system/images/validation/handwriting/UnPen/UnPen_0002.png,images/validation/handwriting/UnPen/UnPen_0002.png,UnPen,handwriting,validation,Future Vision,UnPen.ttf,42170247
data/processed/fontsense_system/images/validation/handwriting/UnPen/UnPen_0003.png,images/validation/handwriting/UnPen/UnPen_0003.png,UnPen,handwriting,validation,Digital Poster,UnPen.ttf,42170248
data/processed/fontsense_system/images/validation/handwriting/UnPen/UnPen_0004.png,images/validation/handwriting/UnPen/UnPen_0004.png,UnPen,handwriting,validation,Future Vision,UnPen.ttf,42170249
data/processed/fontsense_system/images/validation/handwriting/UnPen/UnPen_0005.png,images/validation/handwriting/UnPen/UnPen_0005.png,UnPen,handwriting,validation,Modern Design,UnPen.ttf,42170250
data/processed/fontsense_system/images/validation/handwriting/UnPen/UnPen_0006.png,images/validation/handwriting/UnPen/UnPen_0006.png,UnPen,handwriting,validation,Future Vision,UnPen.ttf,42170251
data/processed/fontsense_system/images/validation/handwriting/UnPen/UnPen_0007.png,images/validation/handwriting/UnPen/UnPen_0007.png,UnPen,handwriting,validation,Design System,UnPen.ttf,42170252
data/processed/fontsense_system/images/validation/handwriting/UnPen/UnPen_0008.png,images/validation/handwriting/UnPen/UnPen_0008.png,UnPen,handwriting,validation,Brand Identity,UnPen.ttf,42170253
